"Episode"	"Scene"	"Scene_info"	"Character_name"	"Line"	"Gender"
"1381"	"4"	"VIC UPSTAIRS INT DAY LIGHT"	"ROXY"	"Phil's been in the nick more times than Pete Doherty, he can handle it."	"FEMALE"
"1381"	"4"	"VIC UPSTAIRS INT DAY LIGHT"	"RONNIE"	"Yeah, and what if they come round sniffing for a new suspect?"	"FEMALE"
"1381"	"4"	"VIC UPSTAIRS INT DAY LIGHT"	"ROXY"	"They would've been already. It's obvious they've hit a dead end."	"FEMALE"
"1381"	"4"	"VIC UPSTAIRS INT DAY LIGHT"	"RONNIE"	"Well, I hope you're right, 'cause if the police start asking me questions I ain't gonna cover for you, not this time."	"FEMALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"JANE"	"I just feel bad about turfing him out. He's me brother."	"FEMALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"IAN"	"Well, he'll be alright in his own place. He'll be able to bring blokes back. Listen to Kylie. Watch musicals. You know, whatever his lot do."	"MALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"JANE"	"His lot?"	"FEMALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"IAN"	"Yeah. Look, trust me love, it's for the best."	"MALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"JANE"	"I need to get round Tanya's, start setting up this party."	"FEMALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"IAN"	"Is that tonight?"	"MALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"JANE"	"You know it is. Why?"	"FEMALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"IAN"	"Well, no reason. See ya."	"MALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"CLARE"	"Hiya."	"FEMALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"IAN"	"Hiya."	"MALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"CLARE"	"I just wondered what you were cooking tonight so I lknow what wine to get."	"FEMALE"
"1381"	"7"	"CAFE INT DAY LIGHT"	"IAN"	"Leave it all to me. It's the least I can do."	"MALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"OTHER"	"We'll fit you in now."	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"ROXY"	"Oh nice one."	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"TANYA"	"Right. You sure you're gonna be alright for the rest of the day yeah? 'Cause I've really gotta give Jane a hand."	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"CLARE"	"Yeah, we'll be fine. Big do is it?"	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"TANYA"	"Oh too right yeah. You'll be there won't you Chels?"	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"OTHER"	"Yeah, I wouldn't miss it."	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"TANYA"	"Good. And you an all, Roxy?"	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"ROXY"	"What me?"	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"TANYA"	"Yeah. The more the merrier."	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"ROXY"	"Alright, yeah. I'll see what I can do."	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"TANYA"	"Great. Tell your sister an' all. And you're invited, of course Clare. 'Cause it'll give you a chance to meet everyone won't it? Right then."	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"CLARE"	"Why not."	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"TANYA"	"See you later."	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"ROXY"	"Bit desperate ain't she?"	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"OTHER"	"She's just being friendly. Look, make your way upstairs. I'll be with you in a minute. Yeah. Surprised you're coming. Feeling lonely at Dot's are we?"	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"CLARE"	"Customer's waiting."	"FEMALE"
"1381"	"9"	"SALON RECEPTION INT DAY LIGHT"	"OTHER"	"Mmm."	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"If she wants to stay with a friend, let her."	"MALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"So nice to know you care."	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"Ah, just returning this. There we go. Okay. Is that the time? I must head back to the post office."	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"What's this?"	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"Oh. I was just taking that to the launderette!"	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"Did you just have a shower, Mum?"	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"Yes. The one at Cousin Amira's is broken."	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"Right."	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"Cousin Amira? Didn't she move to Leeds?"	"MALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"Where did you really sleep last night, Mum?"	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"I don't have time for all these questions okay."	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"Not the post office?"	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"Don't be ridiculous. I mean can you believe your sister, Tam? So what if I did? It was perfectly comfortable."	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"You'd be comfortable here! So it's not up to your usual standards, so what? It's better than a shop floor."	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"That's debatable."	"FEMALE"
"1381"	"11"	"MILLERS' HOUSE INT DAY LIGHT"	"OTHER"	"You can't spend another night there. Not when you could be here with us. Please Mum."	"MALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"RONNIE"	"Oi, where have you been all morning?"	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"ROXY"	"Essential maintenance work. Well it's not easy looking this gorgeous, is it?"	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"RONNIE"	"Jack's been round. He knows."	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"ROXY"	"How?"	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"RONNIE"	"Does it matter?"	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"ROXY"	"Well what's he gonna do?"	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"RONNIE"	"I dunno. But he's not happy about it. Look don't worry, I've taken care of it. But this is the last time I bail you out."	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"RONNIE"	"I'm serious, Rox."	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"ROXY"	"Oh alright, lighten up yeah? It's over. We won. And Tanya Branning's having a party tonight. D'you fancy it?"	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"RONNIE"	"Life is just one big party for you eh?"	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"PHIL"	"What are you looking so happy about?"	"MALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"ROXY"	"Do you ever have one of those days where everything just falls into place?"	"FEMALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"PHIL"	"What, you been winding him up?"	"MALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"MAX"	"Alright? Any news on the break in?"	"MALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"JACK"	"Yeah. It was just a bunch of kids. Just forget about it now."	"MALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"MAX"	"What? So you ain't gonna do anything about it?"	"MALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"JACK"	"There's no point is there?"	"MALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"MAX"	"Well if you don't take control, other people are gonna end up controlling you."	"MALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"JACK"	"Yeah well it's not a contest is it?"	"MALE"
"1381"	"13"	"BRIDGE STREET EXT DAY LIGHT"	"MAX"	"Blimey, that ain't the Jack I know."	"MALE"
"1381"	"14"	"BRANNINGS' HOUSE INT NIGHT"	"OTHER"	"Hiya. I felt like a bit of a spare part at Carol's, so I decided to come back. How do you feel about a Bond night?"	"MALE"
"1381"	"17"	"SQUARE EXT NIGHT"	"JACK"	"Roxy!Could I have a word?"	"MALE"
"1381"	"17"	"SQUARE EXT NIGHT"	"ROXY"	"What?"	"FEMALE"
"1381"	"17"	"SQUARE EXT NIGHT"	"JACK"	"What you scared of me? I think you owe me an apology."	"MALE"
"1381"	"17"	"SQUARE EXT NIGHT"	"ROXY"	"Yeah? Well, you'll be waiting a long time then won't you? Because guess what? I'm not sorry. In fact, I'd do it again."	"FEMALE"
"1381"	"17"	"SQUARE EXT NIGHT"	"JACK"	"Yeah, how did I know you'd say that."	"MALE"
"1381"	"17"	"SQUARE EXT NIGHT"	"ROXY"	"What you doing? Ow! Let me out of these things right now or I swear to you, I will scream. Get off me. Somebody help me, help. What the hell are you doing? Let me out."	"FEMALE"
"1381"	"19"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"I er, left it too late to get my service-wash back. It was either this or one of Dot's anoraks."	"FEMALE"
"1381"	"19"	"BRANNINGS' HOUSE INT NIGHT"	"IAN"	"I can come back?"	"MALE"
"1381"	"19"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"What?"	"FEMALE"
"1381"	"19"	"BRANNINGS' HOUSE INT NIGHT"	"IAN"	"If this is a bad time."	"MALE"
"1381"	"19"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"No. You've gone to the trouble of getting the food. Besides, it's not like you've seen me with my clothes off before. At least I'm in more than a towel this time. It doesn't make you uncomfortable?"	"FEMALE"
"1381"	"19"	"BRANNINGS' HOUSE INT NIGHT"	"IAN"	"No! No. No."	"MALE"
"1381"	"19"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"Right then. Get ‚em off."	"FEMALE"
"1381"	"19"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"If I'm going to stand here half naked, then you need to strip too."	"FEMALE"
"1381"	"19"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"I was only joking! What do you take me for?"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"I mean what are these?"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"Dunno."	"MALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"It's all very pretty, but what's wrong with a few sausages on the sticks, that's what I wanna know?"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"Oh that mate with Darren is lush."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"You've got no chance."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"Yeah? Just cos you can only pull geeks like my brother."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"What am I doing wrong?"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Search me."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Oh thanks, um-?"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Bungle. Right."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Oh well. I manage to keep up to date, thanks to Lauren. Help yourself to drinks and that. You know, nothing alcoholic."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"Oh my old man lets me drink beer."	"MALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"My house, my rules."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Right. Well nice to meet you, erm, Bungle. I'm Tanya."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"You've still got it!"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Don't. He's about five years old, I'm a mother of three!"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"No. You are what's known as a yummy mummy! And you're only thirty-three."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Maybe I should check on Oscar actually?"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Relax. Honey's keeping an eye on him. Look, have a glass of bubbly."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"No. It's alright, I'm gonna stick to this actually."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Fruit juice?"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"No. It's got booze in it!"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Has it?"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Yeah. Maybe it could do"	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Look I'll sort it out, go on."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"CHRISTIAN"	"So, where are all of the fit men you promised me? Only reason I came."	"MALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Oh, it's early yet."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"CHRISTIAN"	"He's cute."	"MALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"He's too young for you! And he's got a girlfriend."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"CHRISTIAN"	"They always do. Nothing a few drinks won't fix. Where's Ian?"	"MALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Doing the books."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"CHRISTIAN"	"At this time of night? Bet I know what he's really up to. Making the flat more welcoming? Installing some ventilation perhaps."	"MALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Well um, you won't have to go far for chips."	"FEMALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"CHRISTIAN"	"Long as they're on the house."	"MALE"
"1381"	"20"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Course. Um, it's the least we could do."	"FEMALE"
"1381"	"21"	"MILLERS' HOUSE INT NIGHT"	"OTHER"	"Hello Zainab. What can we do for you?"	"MALE"
"1381"	"21"	"MILLERS' HOUSE INT NIGHT"	"OTHER"	"Well, I've decided to stay after all. I can see that I'm needed here."	"FEMALE"
"1381"	"21"	"MILLERS' HOUSE INT NIGHT"	"OTHER"	"Nice to have you back."	"MALE"
"1381"	"21"	"MILLERS' HOUSE INT NIGHT"	"OTHER"	"Um. This is for you. A gift."	"FEMALE"
"1381"	"21"	"MILLERS' HOUSE INT NIGHT"	"OTHER"	"Eh? That's very kind."	"MALE"
"1381"	"21"	"MILLERS' HOUSE INT NIGHT"	"OTHER"	"You shouldn't have."	"MALE"
"1381"	"21"	"MILLERS' HOUSE INT NIGHT"	"OTHER"	"No need to start now. Tomorrow will be fine. Excuse me."	"FEMALE"
"1381"	"23"	"[NAME]'S CAR INT NIGHT"	"ROXY"	"Where the hell are we going? You ain't a copper anymore alright? You can't arrest me."	"FEMALE"
"1381"	"23"	"[NAME]'S CAR INT NIGHT"	"JACK"	"You keep doing that, you'll gonna chaff those delicate little wrists of yours. Big sister ain't gonna get you out of this one."	"MALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"RONNIE"	"Hello Rox. It's me. If you're gonna drag me to one of these do's you could at least have the decency to show up. I don't know why I bother sometimes I really don't."	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"I'll go!"	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Everything alright?"	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"Oh. Oh. Yes, Tanya. I was saying to Billy, what a lovely spread darling."	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Oh thank you, thanks. Have you tried the dim sum?"	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"No, not yet."	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"RONNIE"	"Alright Peggy, I'm gonna go."	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"Okay."	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"RONNIE"	"Thanks, cheers."	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Bye bye Ronnie."	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"MAX"	"Happy Birthday Tan. You alright Sean? The girls invited me. They did tell you didn't they?"	"MALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"Mum, don't be angry."	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"No I'm not, darlin'."	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"Can he stay?"	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Yeah, yeah course. Why not?"	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"MAX"	"Thanks cheers."	"MALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Why don't you go and check on Oscar eh? Dad'll be up in a bit."	"FEMALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"MAX"	"Well, that was a nice reception. I mean anyone would think you were pleased to see me Tan."	"MALE"
"1381"	"24"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"You're so predictable. I knew you couldn't resist coming round. Do you know what? I don't care. Do you know why? Cos you couldn't do any worse to me than you've done already."	"FEMALE"
"1381"	"25"	"VIC DOWNSTAIRS INT NIGHT"	"OTHER"	"You see that is the thing about Bond. He never lets anyone get too close. Because when they do, they betray him. Or die. So he just learnt to switch off his emotions you know and take what he wanted. Cor, I wish I could do that. Can you do that? That's what keeps you sane you know? He knew that, Bond."	"MALE"
"1381"	"25"	"VIC DOWNSTAIRS INT NIGHT"	"PHIL"	"Do you want another one?"	"MALE"
"1381"	"25"	"VIC DOWNSTAIRS INT NIGHT"	"OTHER"	"Yeah, yeah please. Only this time, instead of stirring it, do you think you could, um - Nah. I don't suppose you've got any olives have ya? Doesn't matter."	"MALE"
"1381"	"25"	"VIC DOWNSTAIRS INT NIGHT"	"RONNIE"	"Phil. Roxy hasn't been back here, has she?"	"FEMALE"
"1381"	"25"	"VIC DOWNSTAIRS INT NIGHT"	"PHIL"	"No no no no. It's just me and James Bland over there, licenced to spill. What? Is there something wrong?"	"MALE"
"1381"	"25"	"VIC DOWNSTAIRS INT NIGHT"	"RONNIE"	"No. No."	"FEMALE"
"1381"	"27"	"BRANNINGS' HOUSE INT NIGHT"	"IAN"	"Right. Be ready in about 10 minutes."	"MALE"
"1381"	"27"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"Great. Can't wait to show you what I can do. Come and sit down. Your..."	"FEMALE"
"1381"	"27"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"Oh! Oops."	"FEMALE"
"1381"	"27"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"Thanks for letting me know. Most blokes wouldn't have. You're such a gentleman."	"FEMALE"
"1381"	"27"	"BRANNINGS' HOUSE INT NIGHT"	"IAN"	"Um, I'll go start laying the table stuff while we're waiting. Then you can show me what you do."	"MALE"
"1381"	"27"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"Bad boys - they're the kind of guys I seem to attract. I seem to be like a magnet for them. Like my ex."	"FEMALE"
"1381"	"27"	"BRANNINGS' HOUSE INT NIGHT"	"IAN"	"I'll go get the plates?"	"MALE"
"1381"	"27"	"BRANNINGS' HOUSE INT NIGHT"	"CLARE"	"He wasn't a gentleman. No. He took what he wanted, then he... He ditched me for my best friend."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"What you doing?"	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"MAX"	"What's this?"	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"MAX"	"Absinthe? You got any idea how strong that stuff is? You just gonna leave it around for my kids to drink, are you?"	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"Nah nah, Max. It's just for us."	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"MAX"	"Sorry Darren. No."	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"MAX"	"Listen, I think you'll find I can do whatever I like. Otherwise this isn't gonna be the only thing you'll leave here without. You get me?"	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"What?!"	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"I still can't believe he had the nerve to show up."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"I can handle Max."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Really?"	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Yeah you're right. Why give him the satisfaction eh?"	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Exactly.TANYA/"	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Cheers."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"SEAN"	"Tan, Tan, just come with me will you?"	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"I can't."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"SEAN"	"Just for a minute."	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Alright."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"I told you not to."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"SEAN"	"I know it's not much. But I, I had to get you something didn't I?"	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"It's lovely. Really."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"SEAN"	"Here you are."	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"No I won't put it on now."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"SEAN"	"Why not?"	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"Not now."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"You still here?"	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"MAX"	"Yeah. I'll always be here Tan. 'Cause the kids'll see to that. In fact babe, whatever you do, there's always gonna be my blood's running through their veins. Which means I'll always be in there and up there . Just get used to it yeah?"	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"You're nowhere, Max. You're nothing to me."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"OTHER"	"Um Dad. Do you wanna come and see Marge. She's missed ya."	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"MAX"	"Yeah, come on sweetheart."	"MALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"What have you put in this?"	"FEMALE"
"1381"	"28"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"Bit of Sambuca."	"FEMALE"
"1381"	"30"	"VIC UPSTAIRS INT NIGHT"	"RONNIE"	"Hi Rox, it's me. I'm sorry I didn't mean to shout earlier. You've probably drunk too many cocktails and pulled some bloke. But just call me and let me know you're okay. Alright bye."	"FEMALE"
"1381"	"31"	"DESERTED ALLEYWAY EXT NIGHT"	"ROXY"	"Somebody help me!"	"FEMALE"
"1381"	"31"	"DESERTED ALLEYWAY EXT NIGHT"	"JACK"	"No-one's gonna hear you out here Rox. Come on out..."	"MALE"
"1381"	"31"	"DESERTED ALLEYWAY EXT NIGHT"	"ROXY"	"Ow. What do you want?"	"FEMALE"
"1381"	"31"	"DESERTED ALLEYWAY EXT NIGHT"	"JACK"	"What I wanted all along. I wan an apology. That's all."	"MALE"
"1381"	"31"	"DESERTED ALLEYWAY EXT NIGHT"	"ROXY"	"Forget it."	"FEMALE"
"1381"	"31"	"DESERTED ALLEYWAY EXT NIGHT"	"ROXY"	"Where are you going? I don't know where I am! You can't just leave me here. Alright. I'm sorry alright! There, I said it. Jack! Jack. Don't leave me here please! Jack!"	"FEMALE"
"1381"	"32"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"It's here somewhere! I know it is. I know."	"FEMALE"
"1381"	"32"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"JANE"	"What is babe?"	"FEMALE"
"1381"	"32"	"[NAME] & [NAME]'S HOUSE INT NIGHT"	"TANYA"	"This. This is a classic. Right, this is much better than all this, sort of, you know your new rave crap."	"FEMALE"
